gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_probability,risk_tier
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,76.1,257.6,0,0.8134641856940096,High
0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,94.0,5757.2,0,0.34861305892888045,Low
1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,7517.7,0,0.06049594810157783,Low
1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1234.8,0,0.008290454089928552,Low
1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,1389.2,1,0.5425545777571409,Medium
0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,3836.3,0,0.30418806604216136,Low
1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,1474.75,1,0.6674243393163733,High
1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,6001.45,0,0.27313846949209714,Low
0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,720.1,0,0.3989627678407436,Medium
0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,50.55,2832.75,0,0.16021790036302547,Low
0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,44.65,472.25,0,0.3951452691408874,Medium
0,0,1,1,17,1,2,1,0,0,2,0,2,0,0,0,2,88.25,1460.65,1,0.75544402861942,High
0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,0,19.45,1336.35,0,0.042389381542527055,Low
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,89.3,6388.65,0,0.0018603420774173972,Low
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.0,153.05,1,0.8463771926320418,High
1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,19.25,677.9,0,0.04079464039416519,Low
0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,70.5,1165.6,0,0.4684431271652632,Medium
0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,97.35,2119.5,1,0.8013921966598526,High
0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,921.55,0,0.01910741443298503,Low
0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,72.0,0,0.27608927758780877,Low
1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.65,68.35,0,0.29811634141723076,Low
1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,19.35,847.25,0,0.023602813472542342,Low
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.0,44.0,0,0.6838614436042273,High
0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,4295.35,0,0.2518093285324925,Low
1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,25.9,135.0,1,0.36667462935325146,Medium
1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,55.65,1400.55,1,0.467983243994289,Medium
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,0.9725876695418795,High
0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,1380.4,0,0.47887435377900894,Medium
0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,100.6,1060.2,1,0.9616339930943276,High
0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,71.0,4386.2,0,0.04600433486857622,Low
0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,86.0,86.0,1,0.9049136880969136,High
0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,106.95,5785.5,1,0.6256003823490184,Medium
1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.2,52.05,0,0.08675658667483889,Low
1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,61.05,2018.4,0,0.062142621051942765,Low
1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,79.45,1,0.8246700671962744,High
0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,2727.3,0,0.180843849265698,Low
0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,19.7,263.65,0,0.04695697147756732,Low
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,20.3,275.4,0,0.09084740487832807,Low
1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,59.9,2816.65,1,0.45446852254339226,Medium
1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,538.5,0,0.02243001189275066,Low
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,19.75,948.9,0,0.008889276771896224,Low
1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,846.8,0,0.31079070767554884,Low
0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,95.6,4783.5,1,0.7265568976860406,High
1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,50.25,2997.45,0,0.505330255956128,Medium
0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,5897.4,0,0.034476219310589445,Low
1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,41.6,470.6,1,0.5979199087001359,Medium
1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,51.65,524.5,0,0.36310505879243116,Medium
1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,24.0,269.65,0,0.043543129830746104,Low
1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4740.0,1,0.7270595865846141,High
0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,2341.5,0,0.3192066201409507,Low
1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1789.65,0,0.0033718627837226885,Low
1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1626.4,0,0.00029749352790583067,Low
0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,800.3,0,0.03577000514299754,Low
1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,75.7,5060.85,0,0.3260897533016113,Low
1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,1448.8,1,0.4673648178968707,Medium
1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,84.5,4254.85,1,0.652849931539407,High
0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,50.85,466.6,0,0.18810600355618906,Low
1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,4627.8,0,0.08422317889761119,Low
0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,98.9,6838.6,0,0.27688344851234453,Low
1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,85.0,85.0,0,0.8508716426088115,High
0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,1101.85,1,0.896185300475748,High
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,44.3,0,0.6980289345186398,High
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,1,0.618878695657417,Medium
0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,80.2,4297.6,0,0.19465419887859517,Low
1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,60.9,414.1,0,0.3860937280034401,Medium
1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,256.6,0,0.3015507160665752,Low
0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,0,85.2,3969.35,1,0.6857725069231665,High
0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,2274.1,0,0.17859443865061095,Low
1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,54.3,1296.8,0,0.179542475374827,Low
1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,3,19.1,1268.85,0,0.06736336112361013,Low
0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,112.75,8192.6,0,0.024338835690178324,Low
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,59.25,0,0.21459658005109697,Low
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.5,1147.85,0,0.02533460524936283,Low
1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,65.55,4361.55,0,0.042994231550508924,Low
0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,78.8,2006.1,0,0.4985847535059376,Medium
0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,78.2,2078.95,0,0.16977023254709794,Low
1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,105.25,7609.75,0,0.08817373751347413,Low
0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,89.25,487.05,0,0.7074937428001653,High
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.65,1218.45,0,0.001570696555967899,Low
1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,1416.2,0,0.24702637061759808,Low
1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,78.65,483.3,0,0.29601620544296653,Low
1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,24.75,1234.6,0,0.06700957077473137,Low
0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,19.75,1311.6,0,0.010839729583435301,Low
1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,89.1,5618.3,0,0.14554330020980755,Low
0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15,0,0.052426565510828325,Low
1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,98.0,1237.85,1,0.8596297981729828,High
1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,94.45,498.1,1,0.8818703803858673,High
1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.0,294.45,1,0.9244629459130743,High
0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,93.85,2381.55,1,0.8360272321647456,High
1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,59.9,788.35,0,0.26276886258105314,Low
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,19.95,756.4,0,0.017679028132219412,Low
0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.0,613.4,1,0.911397964931605,High
1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,108.9,3625.2,0,0.5234881202019442,Medium
1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,33.6,550.35,0,0.23059577200380837,Low
1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,85.85,4793.8,0,0.16180203783555855,Low
0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,34.85,1267.2,0,0.2512084818800856,Low
0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,48.75,442.2,1,0.7880426813291429,High
1,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,84.85,84.85,1,0.9383852036297395,High
1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,56.65,654.85,1,0.48870576793921705,Medium
0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,5567.45,0,0.19799736087637862,Low
0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,73.9,3160.55,1,0.3970073909368957,Medium
0,0,1,1,33,1,2,2,1,1,1,1,1,1,2,1,3,24.5,740.3,1,0.22406604664834187,Low
1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,84.6,5706.2,0,0.049875725033253285,Low
0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,3085.35,0,0.21055778548624612,Low
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,24.7,0,0.7592801545159712,High
0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,100.3,3541.4,0,0.5328358519565781,Medium
0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,25.45,84.2,0,0.17690126441159418,Low
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.7,50.7,0,0.5852833012747546,Medium
1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,55.0,1165.55,0,0.28110977727706465,Low
1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,68.4,4855.35,0,0.032126504753593126,Low
0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,89.9,2806.9,1,0.7636554234834144,High
1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,2,78.55,1422.65,1,0.6995287769943656,High
1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,55.05,608.15,0,0.22086877210300088,Low
0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,1,19.8,641.35,0,0.012177007119156261,Low
0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,84.45,4959.15,0,0.323369257273026,Low
0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,35.9,35.9,0,0.5676097996015766,Medium
1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,80.75,1321.3,0,0.39526716941579454,Medium
1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,78.65,1663.75,0,0.291828565031501,Low
0,0,1,1,49,1,0,0,2,0,2,2,0,0,0,0,0,61.75,3024.15,0,0.13615770442071695,Low
1,0,1,1,36,1,0,0,2,0,2,0,0,2,1,1,1,63.7,2188.5,0,0.10471518697137736,Low
1,0,1,0,42,1,2,1,0,2,2,2,0,2,0,1,2,99.45,4138.05,1,0.6481269928169272,Medium
1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,25.2,102.5,1,0.7570976660116367,High
0,0,0,0,12,1,2,0,0,0,0,2,2,2,1,0,3,74.05,872.65,1,0.4359566169537341,Medium
0,0,0,0,31,1,0,1,2,0,2,2,0,0,0,0,2,87.6,2724.25,0,0.31918254674870966,Low
1,0,1,0,5,1,2,1,2,0,0,0,0,2,0,1,2,89.15,413.25,0,0.6163968526845912,Medium
1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,20.0,1374.2,0,0.00033131357833491654,Low
0,1,0,0,15,1,2,0,0,0,0,2,0,0,0,0,1,55.0,757.1,1,0.6448148702010918,Medium
1,0,0,0,64,1,2,1,0,2,2,0,2,2,2,1,0,104.4,6692.65,0,0.25692146122913756,Low
1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,1,20.05,218.5,0,0.1320121686393427,Low
1,0,1,1,7,1,0,1,0,2,0,2,2,0,0,1,2,89.75,608.8,1,0.7917993053789738,High
1,0,0,0,29,0,1,0,0,2,0,2,0,0,0,0,2,34.3,1004.75,0,0.24288568386198586,Low
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,20.65,1125.6,0,0.03135662943456401,Low
0,0,0,0,46,1,2,1,2,2,0,0,0,0,0,0,3,84.25,3847.6,0,0.32957291691307794,Low
1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,0,19.65,978.0,0,0.10301495460362732,Low
0,0,0,0,17,1,0,0,2,2,0,2,2,2,1,0,1,79.85,1387.35,0,0.25962991366699084,Low
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,20.2,746.05,0,0.017759333514793165,Low
1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,19.8,304.6,0,0.01100989310213078,Low
0,0,0,0,22,0,1,0,0,2,0,0,2,2,0,1,2,50.35,1098.85,0,0.39781523290894233,Medium
1,0,1,0,14,1,2,1,0,0,0,0,0,2,0,1,2,85.15,1139.2,1,0.8796688835853126,High
0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,74.6,4368.95,0,0.03830809425772937,Low
1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,1,79.15,827.7,0,0.6395927731343681,Medium
0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,20.35,20.35,0,0.15975640000771296,Low
1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,21.05,262.05,0,0.041115037783344605,Low
1,1,1,0,3,1,2,1,0,0,0,0,2,2,0,1,2,94.6,279.55,1,0.9141120340625419,High
1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,94.7,3512.5,0,0.421438659663826,Medium
1,0,0,0,16,1,0,1,2,0,0,0,2,2,0,1,2,94.25,1483.25,1,0.7979137733508372,High
1,0,1,1,65,1,2,0,2,2,2,0,0,2,1,0,1,72.45,4653.85,1,0.3178403506484334,Low
1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,74.95,151.75,0,0.6360183342888731,Medium
0,0,0,0,42,1,2,1,2,0,2,0,2,2,0,1,2,105.2,4400.75,1,0.6691818033229179,High
1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,0,0,111.95,8033.1,0,0.04591323303441784,Low
1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1253.65,0,0.020485256211479126,Low
0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,89.75,552.65,0,0.848779909218441,High
1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,1,3,20.05,1036.0,0,0.018025541711505687,Low
1,0,0,0,35,1,2,1,2,0,2,2,2,2,2,1,2,108.95,4025.5,0,0.2821331414508926,Low
1,0,0,1,52,1,0,2,1,1,1,1,1,1,1,0,1,19.65,928.4,0,0.02191773221905728,Low
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,24.9,24.9,0,0.7600231837065315,High
1,0,1,0,6,1,2,1,0,0,0,0,2,0,0,1,2,82.85,460.25,1,0.8887125921568546,High
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,93.2,6506.15,0,0.08982961807966545,Low
0,0,1,1,67,1,0,1,2,2,2,0,0,0,1,0,0,84.8,5598.3,0,0.08972121426796222,Low
1,1,0,0,60,1,2,0,2,2,0,0,0,2,1,1,2,71.75,4374.55,0,0.1385203555155772,Low
1,0,1,1,23,0,1,0,0,0,0,2,0,0,0,1,0,30.35,678.75,0,0.26697951418134686,Low
1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,2191.7,0,0.09445249286939522,Low
1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,1,3,19.5,239.75,0,0.0779184286777995,Low
1,1,1,0,53,1,2,1,0,2,2,0,2,2,0,1,2,103.85,5485.5,1,0.7906777300684147,High
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,24.2,609.05,0,0.028824761560398766,Low
0,0,1,1,37,1,0,2,1,1,1,1,1,1,0,0,2,19.35,683.75,0,0.13394554453009225,Low
0,0,1,1,5,1,0,1,0,2,0,0,0,2,0,1,2,83.6,404.2,1,0.8702008103696195,High
0,1,1,0,50,1,2,1,0,0,0,2,2,2,1,1,2,100.65,5189.75,0,0.37612593139105055,Medium
0,0,0,0,54,1,0,1,0,0,2,0,2,2,1,1,1,94.1,5060.9,0,0.3041900101033465,Low
0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,1,2,74.55,233.65,0,0.6034314736428914,Medium
1,0,0,0,68,1,2,1,0,2,2,2,2,2,1,0,2,108.45,7176.55,1,0.5936108488476911,Medium
1,0,0,0,5,1,0,0,0,0,2,2,0,0,0,0,2,56.15,291.45,0,0.4537574210865904,Medium
1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,20.35,689.75,0,0.009364705890648134,Low
0,0,0,0,41,1,2,0,0,2,2,0,2,2,1,1,2,80.55,3263.9,0,0.2118906440757572,Low
0,0,1,1,34,0,1,0,2,0,2,2,2,2,1,0,3,61.25,1993.2,0,0.08687248683267547,Low
0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,20.45,254.5,0,0.13269880567412773,Low
0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,18.9,347.65,0,0.16599870131151806,Low
0,1,0,0,51,1,0,2,1,1,1,1,1,1,2,0,1,19.6,967.9,0,0.011112890552236859,Low
0,0,1,0,3,1,2,1,0,2,0,0,0,2,0,1,1,91.5,242.95,1,0.9169424787203461,High
0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,45.2,1841.9,0,0.15762609824031698,Low
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,0,1,19.45,232.1,0,0.2496006064526586,Low
1,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,25.45,809.25,0,0.02276935934801991,Low
1,0,1,0,12,1,0,1,2,0,0,2,0,0,0,0,0,80.85,866.45,1,0.6224802201660521,Medium
1,0,0,0,4,1,0,1,2,2,0,2,0,2,0,1,3,94.9,360.55,0,0.5792577351264026,Medium
0,0,0,0,43,0,1,0,0,0,2,0,2,2,0,1,0,49.05,2076.2,1,0.5209663215286222,Medium
0,1,1,1,12,0,1,0,0,0,0,2,0,0,0,1,3,29.3,355.9,0,0.39162446300992393,Medium
1,1,1,0,68,1,2,1,0,2,2,0,2,2,0,1,2,105.3,7299.65,1,0.7191477641626911,High
1,1,0,0,25,1,2,1,0,2,0,0,2,0,0,1,2,88.95,2291.2,1,0.8531526528711701,High
0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,20.25,129.15,0,0.03550023143076669,Low
1,1,1,0,66,1,2,1,0,2,2,2,2,2,1,1,2,110.85,7491.75,1,0.6074519321975537,Medium
0,0,1,0,53,1,0,1,2,2,2,2,2,2,1,0,2,110.5,5835.5,0,0.358772895129733,Medium
1,1,0,0,63,1,2,1,2,2,2,0,2,2,0,1,0,109.4,7031.45,0,0.2455368139535369,Low
0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,0,114.2,7723.9,1,0.2909576187705716,Low
1,1,1,0,27,0,1,0,0,0,0,0,0,2,0,0,0,36.5,1032.0,1,0.6269149152513558,Medium
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.75,70.75,1,0.8904912032625062,High
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,19.95,109.6,0,0.23631743008683476,Low
0,1,1,0,37,1,0,2,1,1,1,1,1,1,1,0,3,19.6,727.8,0,0.017478242016070664,Low
1,0,0,0,3,0,1,0,0,0,2,0,2,0,0,1,3,40.15,130.75,1,0.8619201774924548,High
0,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,2,76.6,893.0,0,0.6619128180910656,High
0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,1,19.6,763.1,0,0.012311851478795125,Low
0,0,0,0,9,1,0,1,0,0,2,0,0,2,0,1,1,85.3,781.4,0,0.733203429899408,High
1,0,1,0,13,1,2,0,2,0,0,0,0,2,0,1,2,65.85,902.25,0,0.40547593630897605,Medium
1,1,1,0,29,1,2,1,0,0,0,0,2,2,0,1,2,94.45,2653.65,1,0.8277251129818682,High
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,20.05,1016.7,0,0.010019445305992407,Low
1,0,1,0,61,1,2,1,2,0,2,2,2,0,0,0,0,99.4,5943.65,0,0.3154697171612107,Low
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,3,20.0,275.7,0,0.13723843579494974,Low
0,0,1,1,41,1,0,0,2,2,0,2,2,2,2,0,2,78.45,3126.45,0,0.09932790256977587,Low
0,0,0,1,43,1,2,2,1,1,1,1,1,1,2,1,2,25.1,1070.15,0,0.04004940276368463,Low
0,0,1,1,36,1,2,1,0,2,2,0,2,0,0,1,0,97.35,3457.9,1,0.6011814772089894,Medium
0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,1,2,55.0,340.4,0,0.4445937741095419,Medium
0,0,0,0,58,1,2,0,2,2,2,2,0,0,1,1,1,71.1,4299.2,0,0.043599692359079255,Low
1,0,0,0,19,1,0,0,0,0,0,2,2,0,0,1,1,61.55,1093.2,0,0.28769904552096653,Low
1,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,0,45.9,521.9,0,0.30843237205507146,Low
0,0,0,0,39,0,1,0,2,2,0,2,0,0,1,1,0,40.3,1630.4,0,0.08868872380460345,Low
0,1,0,0,8,1,0,1,0,2,0,0,2,0,0,1,2,87.1,713.6,0,0.7351263640488349,High
0,0,0,1,26,1,2,0,0,0,0,0,0,0,0,1,3,49.5,1265.65,0,0.1609727150209752,Low
0,1,0,0,53,1,0,1,0,2,0,0,0,0,0,1,1,73.8,4003.85,0,0.4586271221940757,Medium
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,3,19.2,1401.4,0,0.024167670993229598,Low
1,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1,3,45.3,45.3,1,0.898443051257983,High
1,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,3,25.0,1510.5,0,0.04377402118221061,Low
1,0,0,0,2,1,0,1,0,0,2,0,2,2,0,0,2,94.95,178.1,1,0.8749007314104157,High
1,0,0,0,7,0,1,0,2,0,2,0,0,0,1,0,3,35.3,264.8,0,0.18699544840418902,Low
0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,1,2,44.55,480.6,1,0.5692838456148347,Medium
1,0,1,1,59,1,0,0,0,2,2,2,2,2,1,0,1,76.75,4541.9,0,0.05273599417055293,Low
1,0,1,1,61,1,2,0,0,0,2,2,2,2,2,1,0,81.0,4976.15,0,0.057295623890326344,Low
1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,1,0,105.55,7542.25,0,0.11099429403683655,Low
0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,0,3,18.8,251.25,0,0.25881646711907874,Low
0,0,1,1,64,1,2,2,1,1,1,1,1,1,1,0,3,24.9,1595.5,0,0.028627785861083475,Low
1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,23.45,23.45,1,0.8028777049218507,High
0,0,0,0,10,1,0,0,0,2,0,2,0,2,1,0,3,64.9,685.55,0,0.18643219025938243,Low
0,0,1,1,65,1,0,0,2,2,2,0,0,0,1,0,0,61.35,3874.1,0,0.06128540341588149,Low
0,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,3,113.95,6891.4,0,0.09672533655734772,Low
0,0,1,0,55,1,2,0,2,2,2,2,2,2,1,1,2,90.15,4916.95,0,0.09851100202313959,Low
0,0,1,0,25,1,2,0,0,2,0,0,0,0,0,0,2,54.1,1373.0,0,0.1713309592796554,Low
1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,29.7,29.7,1,0.5813309539737813,Medium
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,49.8,49.8,0,0.5513269102035802,Medium
0,0,1,0,59,1,2,1,0,2,0,0,2,2,0,0,2,101.1,6039.9,1,0.6332676935074363,Medium
1,1,1,1,64,1,2,2,1,1,1,1,1,1,2,1,0,24.4,1548.65,0,0.008495517957247862,Low
1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,0,95.0,3440.25,0,0.5520926871745211,Medium
0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,1,3,50.65,151.3,1,0.7564234957973398,High
1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,69.9,4226.7,0,0.0669448212857915,Low
1,0,0,1,26,0,1,0,0,2,0,0,2,0,1,1,0,39.95,1023.75,0,0.22891614830816345,Low
0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,2,55.4,55.4,1,0.8071426769574075,High
0,1,1,0,1,1,2,1,0,2,0,0,2,0,0,1,2,90.6,90.6,1,0.9380781385181882,High
1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,1,103.25,7074.4,0,0.09350062142514647,Low
